Locus_tag	Gene_name	Gene_type	baseMean	log2FC	padj	pvalue	lfcSE	stat
b4395	ytjC	CDS	1007	0.31	8.36e-01	4.60e-01	0.41	0.74
b4398	creB	CDS	353	0.31	6.90e-01	2.25e-01	0.26	1.21
b4515	cydX	CDS	2407	0.31	7.46e-01	3.04e-01	0.3	1.03
b0324	yahJ	CDS	269	0.3	7.31e-01	2.84e-01	0.28	1.07
b0492	cnoX	CDS	1791	0.3	7.00e-01	2.34e-01	0.25	1.19
b0568	nfrA	CDS	435	0.3	7.91e-01	3.58e-01	0.33	0.92
b0606	ahpF	CDS	6302	0.3	6.24e-01	1.64e-01	0.22	1.39
b0624	crcB	CDS	377	0.3	8.36e-01	4.63e-01	0.41	0.73
b0785	moaE	CDS	479	0.3	7.15e-01	2.61e-01	0.27	1.12
b0826	moeB	CDS	786	0.3	6.39e-01	1.74e-01	0.22	1.36
b0851	nfsA	CDS	724	0.3	7.71e-01	3.34e-01	0.31	0.97
b1112	bhsA	CDS	251	0.3	9.01e-01	6.48e-01	0.65	0.46
b1137	ymfD	CDS	417	0.3	8.50e-01	4.94e-01	0.44	0.68
b1175	minD	CDS	3495	0.3	6.90e-01	2.26e-01	0.25	1.21
b1221	narL	CDS	924	0.3	6.67e-01	1.97e-01	0.23	1.29
b1338	abgA	CDS	18	0.3	9.01e-01	6.49e-01	0.66	0.45
b1414	ydcF	CDS	412	0.3	6.35e-01	1.71e-01	0.22	1.37
b1659	ydhB	CDS	173	0.3	7.87e-01	3.52e-01	0.33	0.93
b1686	menI	CDS	539	0.3	8.78e-01	5.70e-01	0.52	0.57
b1688	ydiK	CDS	938	0.3	5.13e-01	8.64e-02	0.17	1.71
b1742	ves	CDS	20	0.3	8.51e-01	5.00e-01	0.44	0.67
b1753	ynjA	CDS	107	0.3	7.15e-01	2.61e-01	0.26	1.12
b1812	pabB	CDS	427	0.3	6.81e-01	2.10e-01	0.24	1.25
b1836	yebV	CDS	880	0.3	9.12e-01	6.88e-01	0.76	0.4
b2002	yeeS	CDS	20	0.3	8.94e-01	6.18e-01	0.6	0.5
b2106	rcnA	CDS	126	0.3	8.00e-01	3.77e-01	0.34	0.88
b2132	bglX	CDS	1726	0.3	6.69e-01	1.99e-01	0.24	1.28
b2245	yfaU	CDS	31	0.3	8.45e-01	4.86e-01	0.43	0.7
b2441	eutB	CDS	304	0.3	7.61e-01	3.25e-01	0.31	0.98
b2605	yfiB	CDS	391	0.3	7.46e-01	3.04e-01	0.3	1.03
b2733	mutS	CDS	1666	0.3	8.02e-01	3.81e-01	0.35	0.88
b2780	pyrG	CDS	15987	0.3	7.61e-01	3.23e-01	0.3	0.99
b2890	lysS	CDS	11200	0.3	7.24e-01	2.77e-01	0.28	1.09
b3146	rsmI	CDS	480	0.3	5.77e-01	1.32e-01	0.2	1.5
b3299	rpmJ	CDS	21222	0.3	8.14e-01	4.20e-01	0.37	0.81
b3447	ggt	CDS	883	0.3	8.94e-01	6.19e-01	0.6	0.5
b3459	panZ	CDS	589	0.3	6.06e-01	1.46e-01	0.21	1.45
b3470	tusA	CDS	440	0.3	8.34e-01	4.55e-01	0.4	0.75
b3559	glyS	CDS	12226	0.3	7.92e-01	3.60e-01	0.32	0.91
b3591	selA	CDS	907	0.3	3.78e-01	3.66e-02	0.14	2.09
b3860	dsbA	CDS	4115	0.3	7.97e-01	3.67e-01	0.34	0.9
b3957	argE	CDS	590	0.3	6.81e-01	2.10e-01	0.24	1.25
b4381	deoC	CDS	954	0.3	8.76e-01	5.63e-01	0.51	0.58
b4384	deoD	CDS	4346	0.3	8.51e-01	4.96e-01	0.45	0.68
b4595	yciY	CDS	113	0.3	9.00e-01	6.39e-01	0.64	0.47
b0030	rihC	CDS	531	0.29	8.98e-01	6.35e-01	0.6	0.47
b0046	kefF	CDS	103	0.29	7.17e-01	2.65e-01	0.26	1.11
b0076	leuO	CDS	46	0.29	8.24e-01	4.35e-01	0.37	0.78
b0110	ampD	CDS	252	0.29	6.33e-01	1.69e-01	0.21	1.37
b0281	intF	CDS	586	0.29	7.45e-01	3.01e-01	0.28	1.03
b0373	insE-2	CDS	71	0.29	7.46e-01	3.02e-01	0.28	1.03
b0386	proC	CDS	958	0.29	7.00e-01	2.35e-01	0.25	1.19
b0407	yajC	CDS	4664	0.29	7.97e-01	3.65e-01	0.32	0.91
b0472	recR	CDS	3371	0.29	7.90e-01	3.56e-01	0.31	0.92
b0475	hemH	CDS	791	0.29	7.22e-01	2.75e-01	0.26	1.09
b0540	insE-3	CDS	37	0.29	8.02e-01	3.81e-01	0.33	0.88
b0642	leuS	CDS	11572	0.29	7.52e-01	3.09e-01	0.28	1.02
b0735	ybgE	CDS	2896	0.29	7.59e-01	3.20e-01	0.29	0.99
b0902	pflA	CDS	1846	0.29	7.72e-01	3.37e-01	0.3	0.96
b1027	insE-4	CDS	69	0.29	7.39e-01	2.95e-01	0.28	1.05
b1054	lpxL	CDS	1140	0.29	5.39e-01	9.49e-02	0.17	1.67
b1103	hinT	CDS	1031	0.29	6.81e-01	2.08e-01	0.23	1.26
b1105	lpoB	CDS	1310	0.29	5.13e-01	8.62e-02	0.17	1.72
b1139	lit	CDS	431	0.29	8.13e-01	4.16e-01	0.36	0.81
b1215	kdsA	CDS	3954	0.29	5.25e-01	9.12e-02	0.17	1.69
b1271	yciK	CDS	333	0.29	6.16e-01	1.55e-01	0.21	1.42
b1429	tehA	CDS	270	0.29	5.71e-01	1.28e-01	0.19	1.52
b1435	rlhA	CDS	1627	0.29	8.37e-01	4.64e-01	0.4	0.73
b1512	lsrR	CDS	125	0.29	8.23e-01	4.29e-01	0.37	0.79
b1660	ydhC	CDS	512	0.29	8.71e-01	5.50e-01	0.48	0.6
b1782	mipA	CDS	5874	0.29	8.00e-01	3.74e-01	0.32	0.89
b1809	yoaB	CDS	1575	0.29	6.26e-01	1.65e-01	0.21	1.39
b1810	yoaC	CDS	283	0.29	6.35e-01	1.71e-01	0.21	1.37
b1882	cheY	CDS	44	0.29	8.51e-01	4.98e-01	0.42	0.68
b1915	yecF	CDS	427	0.29	8.37e-01	4.65e-01	0.4	0.73
b2041	rfbB	CDS	4194	0.29	7.13e-01	2.60e-01	0.25	1.13
b2088	insE-5	CDS	69	0.29	7.40e-01	2.96e-01	0.28	1.04
b2193	narP	CDS	958	0.29	8.54e-01	5.14e-01	0.44	0.65
b2261	menC	CDS	2084	0.29	7.76e-01	3.43e-01	0.31	0.95
b2264	menD	CDS	1326	0.29	5.03e-01	7.67e-02	0.16	1.77
b2469	narQ	CDS	447	0.29	6.57e-01	1.91e-01	0.22	1.31
b2563	acpS	CDS	444	0.29	7.53e-01	3.13e-01	0.28	1.01
b2916	argP	CDS	858	0.29	5.41e-01	9.99e-02	0.18	1.65
b3098	yqjD	CDS	2114	0.29	7.42e-01	2.99e-01	0.28	1.04
b3259	prmA	CDS	1192	0.29	7.97e-01	3.67e-01	0.32	0.9
b3314	rpsC	CDS	60244	0.29	8.51e-01	5.00e-01	0.43	0.67
b3316	rpsS	CDS	18998	0.29	8.51e-01	5.06e-01	0.43	0.67
b3617	kbl	CDS	3341	0.29	8.24e-01	4.32e-01	0.37	0.79
b4377	yjjU	CDS	375	0.29	8.93e-01	6.02e-01	0.55	0.52
b4391	ettA	CDS	7330	0.29	8.25e-01	4.36e-01	0.38	0.78
b4397	creA	CDS	415	0.29	6.51e-01	1.84e-01	0.22	1.33
b0031	dapB	CDS	1387	0.28	4.35e-01	4.95e-02	0.14	1.96
b0070	setA	CDS	330	0.28	6.42e-01	1.75e-01	0.21	1.35
b0102	zapD	CDS	1021	0.28	7.11e-01	2.58e-01	0.25	1.13
b0490	fetA	CDS	277	0.28	7.10e-01	2.56e-01	0.24	1.14
b0661	miaB	CDS	3583	0.28	7.83e-01	3.50e-01	0.3	0.93
b0781	moaA	CDS	1672	0.28	7.05e-01	2.45e-01	0.24	1.16
b0809	glnQ	CDS	4334	0.28	8.24e-01	4.33e-01	0.36	0.78
b0918	kdsB	CDS	2825	0.28	7.46e-01	3.03e-01	0.27	1.03
b1288	fabI	CDS	11901	0.28	7.61e-01	3.24e-01	0.28	0.99
b1584	speG	CDS	949	0.28	7.38e-01	2.93e-01	0.27	1.05
b1646	sodC	CDS	386	0.28	5.69e-01	1.25e-01	0.18	1.54
b1791	nimT	CDS	147	0.28	8.34e-01	4.56e-01	0.37	0.75
b1793	yoaF	CDS	194	0.28	7.06e-01	2.51e-01	0.25	1.15
b2060	wzc	CDS	15	0.28	9.01e-01	6.53e-01	0.62	0.45
b2079	baeR	CDS	444	0.28	5.39e-01	9.61e-02	0.17	1.66
b2320	pdxB	CDS	1915	0.28	6.67e-01	1.97e-01	0.22	1.29
b2951	yggS	CDS	599	0.28	8.04e-01	3.85e-01	0.32	0.87
b3028	mdaB	CDS	489	0.28	8.11e-01	4.00e-01	0.34	0.84
b3044	insC-5	CDS	69	0.28	7.59e-01	3.19e-01	0.28	1
b3219	yhcF	CDS	105	0.28	8.13e-01	4.07e-01	0.33	0.83
b3377	yhfT	CDS	59	0.28	8.13e-01	4.18e-01	0.34	0.81
b3553	ghrB	CDS	1704	0.28	5.66e-01	1.21e-01	0.18	1.55
b3560	glyQ	CDS	5207	0.28	8.13e-01	4.10e-01	0.33	0.82
b3582	sgbU	CDS	21	0.28	8.94e-01	6.20e-01	0.56	0.5
b3743	asnC	CDS	153	0.28	7.90e-01	3.57e-01	0.3	0.92
b3906	rhaR	CDS	28	0.28	8.64e-01	5.34e-01	0.45	0.62
b4000	hupA	CDS	9960	0.28	8.35e-01	4.58e-01	0.38	0.74
b4678	yoeI	CDS	342	0.28	9.03e-01	6.59e-01	0.63	0.44
b0545	ybcL	CDS	35	0.27	8.54e-01	5.18e-01	0.42	0.65
b0675	umpH	CDS	1831	0.27	5.77e-01	1.32e-01	0.18	1.51
b0687	seqA	CDS	2015	0.27	7.06e-01	2.50e-01	0.23	1.15
b0810	glnP	CDS	2339	0.27	8.45e-01	4.81e-01	0.38	0.7
b1209	lolB	CDS	1091	0.27	7.22e-01	2.75e-01	0.25	1.09
b1526	yneJ	CDS	171	0.27	6.53e-01	1.86e-01	0.21	1.32
b1772	ydjH	CDS	32	0.27	8.76e-01	5.62e-01	0.47	0.58
b1796	yoaG	CDS	24	0.27	9.46e-01	7.98e-01	1.04	0.26
b1824	yobF	CDS	3551	0.27	8.12e-01	4.02e-01	0.32	0.84
b1837	yebW	CDS	121	0.27	8.93e-01	6.13e-01	0.54	0.51
b1864	yebC	CDS	3704	0.27	7.17e-01	2.67e-01	0.25	1.11
b2033	wbbJ	CDS	1926	0.27	7.22e-01	2.74e-01	0.25	1.09
b2330	prmB	CDS	2248	0.27	7.62e-01	3.27e-01	0.27	0.98
b2716	ascB	CDS	165	0.27	7.11e-01	2.57e-01	0.24	1.13
b2762	cysH	CDS	2768	0.27	9.32e-01	7.67e-01	0.92	0.3
b3061	ttdA	CDS	10	0.27	9.12e-01	6.91e-01	0.68	0.4
b3315	rplV	CDS	34917	0.27	8.59e-01	5.26e-01	0.43	0.63
b3565	xylA	CDS	179	0.27	8.32e-01	4.46e-01	0.35	0.76
b3580	lyxK	CDS	28	0.27	8.86e-01	5.85e-01	0.49	0.55
b3807	cyaY	CDS	681	0.27	8.50e-01	4.94e-01	0.4	0.68
b3929	rraA	CDS	2577	0.27	7.02e-01	2.39e-01	0.23	1.18
b4113	basR	CDS	220	0.27	7.31e-01	2.83e-01	0.25	1.07
b4214	cysQ	CDS	722	0.27	7.18e-01	2.69e-01	0.24	1.11
b4252	tabA	CDS	691	0.27	5.45e-01	1.07e-01	0.17	1.61
b4295	yjhU	CDS	1331	0.27	7.39e-01	2.95e-01	0.26	1.05
b4392	slt	CDS	1001	0.27	4.59e-01	5.79e-02	0.14	1.9
b0242	proB	CDS	2150	0.26	5.48e-01	1.11e-01	0.16	1.59
b0376	ampH	CDS	576	0.26	7.17e-01	2.66e-01	0.23	1.11
b0487	cueR	CDS	462	0.26	8.51e-01	5.07e-01	0.4	0.66
b0546	ybcM	CDS	198	0.26	7.52e-01	3.10e-01	0.26	1.01
b0758	galT	CDS	848	0.26	8.51e-01	5.01e-01	0.39	0.67
b0825	fsaA	CDS	73	0.26	8.88e-01	5.92e-01	0.49	0.54
b0962	helD	CDS	1378	0.26	6.76e-01	2.05e-01	0.2	1.27
b1111	comR	CDS	292	0.26	8.02e-01	3.82e-01	0.3	0.87
b1140	intE	CDS	362	0.26	7.08e-01	2.54e-01	0.23	1.14
b1286	rnb	CDS	6972	0.26	8.16e-01	4.23e-01	0.33	0.8
b1378	ydbK	CDS	2019	0.26	7.45e-01	3.01e-01	0.25	1.03
b1716	rplT	CDS	55194	0.26	8.11e-01	4.01e-01	0.31	0.84
b1760	ynjH	CDS	34	0.26	8.28e-01	4.41e-01	0.34	0.77
b2219	atoS	CDS	68	0.26	8.13e-01	4.12e-01	0.31	0.82
b2788	gudX	CDS	42	0.26	8.51e-01	5.02e-01	0.39	0.67
b2861	insC-4	CDS	126	0.26	7.46e-01	3.04e-01	0.25	1.03
b3176	glmM	CDS	4931	0.26	8.20e-01	4.26e-01	0.33	0.8
b3233	yhcB	CDS	3574	0.26	7.50e-01	3.06e-01	0.25	1.02
b3303	rpsE	CDS	46655	0.26	8.64e-01	5.35e-01	0.42	0.62
b3358	yhfK	CDS	1366	0.26	4.83e-01	6.85e-02	0.14	1.82
b3574	yiaJ	CDS	410	0.26	7.36e-01	2.90e-01	0.25	1.06
b3609	secB	CDS	4966	0.26	7.91e-01	3.57e-01	0.29	0.92
b3655	yicH	CDS	872	0.26	7.52e-01	3.10e-01	0.26	1.02
b3685	yidE	CDS	538	0.26	8.23e-01	4.30e-01	0.33	0.79
b3777	yifN	pseudo	154	0.26	6.92e-01	2.27e-01	0.21	1.21
b3806	cyaA	CDS	8960	0.26	7.33e-01	2.87e-01	0.24	1.06
b3918	cdh	CDS	228	0.26	8.54e-01	5.14e-01	0.4	0.65
b4051	qorA	CDS	572	0.26	7.88e-01	3.55e-01	0.28	0.93
b4084	alsK	CDS	56	0.26	8.06e-01	3.88e-01	0.31	0.86
b4254	argI	CDS	268	0.26	8.94e-01	6.21e-01	0.52	0.49
b4256	yjgM	CDS	349	0.26	7.52e-01	3.09e-01	0.26	1.02
b4318	fimF	CDS	160	0.26	8.13e-01	4.08e-01	0.31	0.83
b4375	prfC	CDS	5775	0.26	7.97e-01	3.67e-01	0.29	0.9
b4450	arcZ	ncRNA	4	0.26	9.54e-01	8.17e-01	1.11	0.23
b0042	fixB	CDS	12	0.25	9.13e-01	6.92e-01	0.62	0.4
b0156	erpA	CDS	2260	0.25	8.40e-01	4.72e-01	0.35	0.72
b0160	dgt	CDS	536	0.25	6.51e-01	1.83e-01	0.19	1.33
b0360	insC-1	CDS	126	0.25	7.57e-01	3.16e-01	0.25	1
b0391	ppnP	CDS	1270	0.25	8.10e-01	4.00e-01	0.29	0.84
b0641	lptE	CDS	2441	0.25	7.17e-01	2.66e-01	0.23	1.11
b0684	fldA	CDS	3314	0.25	8.13e-01	4.12e-01	0.3	0.82
b0688	pgm	CDS	5482	0.25	7.15e-01	2.62e-01	0.22	1.12
b0850	ybjC	CDS	186	0.25	8.28e-01	4.40e-01	0.33	0.77
b0888	trxB	CDS	4527	0.25	7.97e-01	3.66e-01	0.28	0.9
b1007	rutF	CDS	8	0.25	9.30e-01	7.56e-01	0.81	0.31
b1403	insC-2	CDS	126	0.25	7.53e-01	3.13e-01	0.25	1.01
b1467	narY	CDS	71	0.25	9.25e-01	7.46e-01	0.76	0.32
b1637	tyrS	CDS	6036	0.25	8.11e-01	4.01e-01	0.3	0.84
b1717	rpmI	CDS	34291	0.25	8.17e-01	4.24e-01	0.31	0.8
b1997	insC-3	CDS	126	0.25	7.55e-01	3.15e-01	0.25	1.01
b2666	yqaE	CDS	100	0.25	8.93e-01	6.13e-01	0.49	0.51
b2697	alaS	CDS	16024	0.25	7.00e-01	2.33e-01	0.21	1.19
b2730	hypE	CDS	731	0.25	7.72e-01	3.37e-01	0.26	0.96
b2805	fucR	CDS	248	0.25	8.54e-01	5.14e-01	0.39	0.65
b2911	ssrS	ncRNA	4220	0.25	8.51e-01	5.02e-01	0.37	0.67
b3021	mqsA	CDS	491	0.25	8.23e-01	4.30e-01	0.32	0.79
b3099	yqjE	CDS	2584	0.25	8.06e-01	3.89e-01	0.28	0.86
b3173	yhbX	CDS	82	0.25	8.02e-01	3.82e-01	0.28	0.87
b3192	mlaC	CDS	1820	0.25	7.72e-01	3.37e-01	0.26	0.96
b3302	rpmD	CDS	15908	0.25	8.72e-01	5.53e-01	0.43	0.59
b3675	yidG	CDS	67	0.25	8.36e-01	4.62e-01	0.34	0.74
b3727	pstC	CDS	539	0.25	9.12e-01	6.88e-01	0.63	0.4
b3953	frwD	CDS	22	0.25	9.12e-01	6.82e-01	0.61	0.41
b4118	melR	CDS	118	0.25	8.96e-01	6.27e-01	0.51	0.49
b4150	ampC	CDS	419	0.25	6.17e-01	1.56e-01	0.18	1.42
b4255	rraB	CDS	5227	0.25	7.18e-01	2.68e-01	0.22	1.11
b4382	deoA	CDS	1085	0.25	8.90e-01	5.97e-01	0.48	0.53
b0101	yacG	CDS	519	0.24	7.61e-01	3.21e-01	0.24	0.99
b0170	tsf	CDS	36513	0.24	8.75e-01	5.56e-01	0.41	0.59
b0228	rayT	CDS	95	0.24	7.97e-01	3.70e-01	0.27	0.9
b0307	ykgF	CDS	175	0.24	8.59e-01	5.28e-01	0.38	0.63
b0325	yahK	CDS	1264	0.24	9.19e-01	7.14e-01	0.64	0.37
b0705	ybfL	pseudo	22	0.24	9.11e-01	6.79e-01	0.59	0.41
b0907	serC	CDS	7532	0.24	8.71e-01	5.50e-01	0.4	0.6
b1068	yceM	CDS	644	0.24	6.52e-01	1.85e-01	0.18	1.32
b1114	mfd	CDS	3112	0.24	7.38e-01	2.93e-01	0.23	1.05
b1424	opgD	CDS	1240	0.24	7.06e-01	2.51e-01	0.21	1.15
b1498	ydeN	CDS	77	0.24	8.67e-01	5.41e-01	0.39	0.61
b1574	dicF	ncRNA	13	0.24	9.31e-01	7.59e-01	0.79	0.31
b1675	fumD	CDS	205	0.24	8.51e-01	5.04e-01	0.36	0.67
b1699	ydiS	CDS	28	0.24	9.01e-01	6.49e-01	0.53	0.46
b1740	nadE	CDS	1939	0.24	6.75e-01	2.02e-01	0.19	1.27
b1902	ftnB	CDS	369	0.24	8.96e-01	6.30e-01	0.49	0.48
b1918	tcyL	CDS	484	0.24	8.97e-01	6.31e-01	0.51	0.48
b2039	rfbA	CDS	3676	0.24	7.40e-01	2.96e-01	0.23	1.04
b2114	metG	CDS	6663	0.24	8.02e-01	3.81e-01	0.27	0.88
b2390	ypeC	CDS	61	0.24	8.69e-01	5.42e-01	0.4	0.61
b2453	eutG	CDS	13	0.24	9.37e-01	7.77e-01	0.86	0.28
b2462	eutS	CDS	2	0.24	9.67e-01	8.86e-01	1.66	0.14
b2628	abpA	CDS	772	0.24	6.75e-01	2.04e-01	0.19	1.27
b2684	mprA	CDS	3023	0.24	8.37e-01	4.64e-01	0.33	0.73
b2818	argA	CDS	455	0.24	8.35e-01	4.58e-01	0.32	0.74
b3003	yghA	CDS	119	0.24	9.16e-01	7.00e-01	0.62	0.38
b3034	nudF	CDS	594	0.24	5.45e-01	1.05e-01	0.15	1.62
b3057	bacA	CDS	976	0.24	8.13e-01	4.11e-01	0.29	0.82
b3130	yhaV	CDS	362	0.24	7.52e-01	3.09e-01	0.23	1.02
b3317	rplB	CDS	67248	0.24	8.77e-01	5.66e-01	0.42	0.57
b3465	rsmD	CDS	416	0.24	6.24e-01	1.64e-01	0.17	1.39
b3672	ivbL	CDS	153	0.24	9.22e-01	7.37e-01	0.72	0.34
b3724	phoU	CDS	958	0.24	8.13e-01	4.19e-01	0.29	0.81
b3734	atpA	CDS	44331	0.24	8.51e-01	5.06e-01	0.37	0.67
b3809	dapF	CDS	2323	0.24	6.05e-01	1.45e-01	0.17	1.46
b3845	fadA	CDS	136	0.24	8.98e-01	6.33e-01	0.51	0.48
b3931	hslU	CDS	3875	0.24	8.51e-01	5.05e-01	0.36	0.67
b3983	rplK	CDS	32302	0.24	8.51e-01	5.00e-01	0.35	0.67
b4012	yjaB	CDS	80	0.24	8.51e-01	5.07e-01	0.36	0.66
b4055	aphA	CDS	486	0.24	8.95e-01	6.25e-01	0.5	0.49
b4071	nrfB	CDS	70	0.24	8.70e-01	5.44e-01	0.4	0.61
b4205	ytfA	pseudo	6	0.24	9.54e-01	8.20e-01	1.04	0.23
b4246	pyrL	CDS	103	0.24	9.31e-01	7.58e-01	0.78	0.31
b4350	hsdR	CDS	3179	0.24	7.05e-01	2.48e-01	0.21	1.16
b0018	mokC	CDS	44	0.23	8.86e-01	5.81e-01	0.41	0.55
b0231	dinB	CDS	231	0.23	7.42e-01	2.98e-01	0.22	1.04
b0425	panE	CDS	578	0.23	5.52e-01	1.14e-01	0.14	1.58
b0454	atl	CDS	138	0.23	8.13e-01	4.09e-01	0.28	0.83
b0481	ybaK	CDS	416	0.23	8.38e-01	4.68e-01	0.32	0.73
b0503	selU	CDS	345	0.23	7.92e-01	3.60e-01	0.25	0.91
b0710	ybgI	CDS	1101	0.23	5.73e-01	1.29e-01	0.15	1.52
b0740	tolB	CDS	8374	0.23	8.13e-01	4.10e-01	0.28	0.82
b0827	moeA	CDS	1126	0.23	7.72e-01	3.36e-01	0.24	0.96
b0964	yccT	CDS	81	0.23	8.86e-01	5.81e-01	0.41	0.55
b1203	ychF	CDS	4889	0.23	8.83e-01	5.76e-01	0.42	0.56
b1438	hicB	CDS	123	0.23	8.34e-01	4.52e-01	0.3	0.75
b1454	yncG	CDS	85	0.23	9.26e-01	7.48e-01	0.71	0.32
b1563	relE	CDS	575	0.23	7.91e-01	3.58e-01	0.25	0.92
b1731	cedA	CDS	124	0.23	8.54e-01	5.16e-01	0.35	0.65
b1814	sdaA	CDS	2816	0.23	8.59e-01	5.26e-01	0.36	0.63
b2038	rfbC	CDS	1989	0.23	7.72e-01	3.37e-01	0.24	0.96
b2098	yegT	CDS	48	0.23	8.88e-01	5.91e-01	0.42	0.54
b2238	yfaH	pseudo	5	0.23	9.62e-01	8.68e-01	1.38	0.17
b2312	purF	CDS	8461	0.23	9.19e-01	7.11e-01	0.63	0.37
b2352	yfdI	CDS	2261	0.23	8.12e-01	4.06e-01	0.28	0.83
b2428	murQ	CDS	235	0.23	9.16e-01	6.99e-01	0.59	0.39
b2479	gcvR	CDS	927	0.23	4.83e-01	6.85e-02	0.13	1.82
b2530	iscS	CDS	5295	0.23	8.14e-01	4.21e-01	0.29	0.8
b2622	intA	CDS	766	0.23	7.02e-01	2.38e-01	0.2	1.18
b2665	kbp	CDS	1610	0.23	9.03e-01	6.57e-01	0.52	0.44
b3065	rpsU	CDS	29957	0.23	8.72e-01	5.53e-01	0.39	0.59
b3068	mug	CDS	567	0.23	8.46e-01	4.87e-01	0.33	0.69
b3341	rpsG	CDS	43765	0.23	8.76e-01	5.62e-01	0.39	0.58
b3376	yhfS	CDS	67	0.23	8.40e-01	4.71e-01	0.32	0.72
b3412	bioH	CDS	535	0.23	8.13e-01	4.16e-01	0.28	0.81
b3500	gor	CDS	2446	0.23	7.19e-01	2.72e-01	0.21	1.1
b3652	recG	CDS	1849	0.23	8.13e-01	4.12e-01	0.28	0.82
b3765	yifB	CDS	53	0.23	8.93e-01	6.14e-01	0.45	0.51
b3816	corA	CDS	1283	0.23	8.13e-01	4.18e-01	0.29	0.81
b3836	tatA	CDS	3074	0.23	8.35e-01	4.58e-01	0.31	0.74
b4042	dgkA	CDS	632	0.23	8.50e-01	4.94e-01	0.34	0.68
b4099	phnI	CDS	4	0.23	9.61e-01	8.52e-01	1.22	0.19
b4101	phnG	CDS	1	0.23	 NA	9.09e-01	2.03	0.11
b4272	insC-6	CDS	126	0.23	7.79e-01	3.47e-01	0.25	0.94
b0172	frr	CDS	10823	0.22	8.53e-01	5.10e-01	0.33	0.66
b0436	tig	CDS	36306	0.22	8.78e-01	5.67e-01	0.39	0.57
b0437	clpP	CDS	4305	0.22	6.90e-01	2.23e-01	0.18	1.22
b0565	ompT	CDS	19682	0.22	8.28e-01	4.40e-01	0.28	0.77
b0864	artP	CDS	844	0.22	8.57e-01	5.21e-01	0.35	0.64
b0911	rpsA	CDS	123670	0.22	8.75e-01	5.56e-01	0.38	0.59
b1093	fabG	CDS	13947	0.22	7.93e-01	3.63e-01	0.24	0.91
b1106	thiK	CDS	759	0.22	7.05e-01	2.47e-01	0.19	1.16
b1408	ynbA	CDS	2	0.22	 NA	8.76e-01	1.42	0.16
b1547	ydfN	CDS	17	0.22	9.19e-01	7.09e-01	0.58	0.37
b1687	ydiJ	CDS	2730	0.22	9.18e-01	7.05e-01	0.58	0.38
b2042	galF	CDS	6904	0.22	8.45e-01	4.84e-01	0.32	0.7
b2063	yegH	CDS	798	0.22	7.17e-01	2.67e-01	0.2	1.11
b2493	yfgO	CDS	748	0.22	7.68e-01	3.31e-01	0.23	0.97
b2557	purL	CDS	21256	0.22	9.31e-01	7.60e-01	0.74	0.3
b2584	patZ	CDS	1020	0.22	5.09e-01	8.11e-02	0.12	1.74
b2642	yfjW	CDS	337	0.22	8.66e-01	5.39e-01	0.36	0.61
b2904	gcvH	CDS	3222	0.22	8.66e-01	5.38e-01	0.35	0.62
b3187	ispB	CDS	3599	0.22	7.79e-01	3.48e-01	0.24	0.94
b3291	mscL	CDS	1331	0.22	6.15e-01	1.53e-01	0.15	1.43
b3300	secY	CDS	118271	0.22	8.71e-01	5.51e-01	0.37	0.6
b3310	rplN	CDS	52829	0.22	8.45e-01	4.79e-01	0.32	0.71
b3318	rplW	CDS	32776	0.22	8.88e-01	5.92e-01	0.42	0.54
b3319	rplD	CDS	47414	0.22	8.88e-01	5.92e-01	0.41	0.54
b3781	trxA	CDS	9006	0.22	8.00e-01	3.74e-01	0.25	0.89
b3863	polA	CDS	3572	0.22	7.18e-01	2.70e-01	0.2	1.1
b3871	bipA	CDS	28370	0.22	8.00e-01	3.78e-01	0.25	0.88
b3986	rplL	CDS	83979	0.22	8.88e-01	5.90e-01	0.41	0.54
b4172	hfq	CDS	6363	0.22	7.63e-01	3.28e-01	0.23	0.98
b4207	fklB	CDS	2995	0.22	8.02e-01	3.81e-01	0.25	0.88
b4401	arcA	CDS	7874	0.22	4.40e-01	5.24e-02	0.11	1.94
b4435	isrC	ncRNA	4	0.22	9.62e-01	8.55e-01	1.21	0.18
b4597	rydC	ncRNA	2	0.22	9.72e-01	9.05e-01	1.89	0.12
b0006	yaaA	CDS	850	0.21	8.13e-01	4.19e-01	0.26	0.81
b0507	gcl	CDS	54	0.21	8.93e-01	6.04e-01	0.4	0.52
b0741	pal	CDS	15496	0.21	8.01e-01	3.79e-01	0.24	0.88
b0751	pnuC	CDS	2116	0.21	9.37e-01	7.79e-01	0.76	0.28
b0881	clpS	CDS	581	0.21	8.45e-01	4.85e-01	0.3	0.7
b0930	asnS	CDS	14593	0.21	7.84e-01	3.51e-01	0.23	0.93
b1087	yceF	CDS	681	0.21	8.45e-01	4.85e-01	0.3	0.7
b1217	chaB	CDS	98	0.21	8.96e-01	6.26e-01	0.44	0.49
b1358	ydaT	CDS	18	0.21	9.19e-01	7.19e-01	0.59	0.36
b1739	osmE	CDS	3037	0.21	9.19e-01	7.11e-01	0.58	0.37
b1876	argS	CDS	4797	0.21	8.87e-01	5.86e-01	0.38	0.54
b1952	dsrB	CDS	158	0.21	8.89e-01	5.95e-01	0.4	0.53
b2244	rpnE	CDS	101	0.21	8.77e-01	5.65e-01	0.37	0.58
b2259	pmrD	CDS	318	0.21	8.45e-01	4.86e-01	0.31	0.7
