Locus_tag	Gene_name	Gene_type	baseMean	log2FC	padj	pvalue	lfcSE	stat
b3616	tdh	CDS	3641	0.57	2.96e-01	9.95e-02	0.35	1.65
b3719	yieL	CDS	25	0.57	5.95e-01	3.18e-01	0.57	1
b3962	sthA	CDS	4108	0.57	3.38e-02	4.82e-03	0.2	2.82
b4723	ymcF	CDS	4221	0.57	8.16e-01	6.07e-01	1.11	0.51
b0224	yafK	CDS	2297	0.56	9.02e-02	1.74e-02	0.24	2.38
b0580	ybdJ	CDS	132	0.56	2.79e-01	9.08e-02	0.33	1.69
b0837	yliI	CDS	193	0.56	6.17e-01	3.39e-01	0.58	0.96
b0845	ybjJ	CDS	384	0.56	2.22e-01	6.43e-02	0.3	1.85
b0870	ltaE	CDS	1043	0.56	7.39e-02	1.35e-02	0.23	2.47
b0899	ycaM	CDS	94	0.56	4.54e-01	1.93e-01	0.43	1.3
b1723	pfkB	CDS	1283	0.56	6.03e-01	3.26e-01	0.57	0.98
b1743	spy	CDS	127	0.56	1.36e-01	3.16e-02	0.26	2.15
b2096	gatY	CDS	14050	0.56	2.31e-01	6.81e-02	0.31	1.82
b2131	osmF	CDS	428	0.56	5.84e-01	3.04e-01	0.54	1.03
b3013	yqhG	CDS	40	0.56	3.17e-01	1.10e-01	0.35	1.6
b3280	yrdB	CDS	527	0.56	4.95e-01	2.21e-01	0.46	1.22
b3327	gspF	CDS	21	0.56	5.49e-01	2.64e-01	0.5	1.12
b3887	dtd	CDS	656	0.56	1.84e-01	4.95e-02	0.28	1.96
b0939	elfD	CDS	7	0.55	7.22e-01	4.68e-01	0.76	0.72
b1023	pgaB	CDS	89	0.55	4.12e-01	1.65e-01	0.39	1.39
b1440	ydcS	CDS	413	0.55	6.18e-01	3.40e-01	0.58	0.95
b1969	hprR	CDS	262	0.55	5.35e-02	8.84e-03	0.21	2.62
b2508	guaB	CDS	11527	0.55	6.73e-01	4.05e-01	0.66	0.83
b2796	sdaC	CDS	11675	0.55	7.91e-01	5.65e-01	0.95	0.57
b2875	yqeB	CDS	105	0.55	2.06e-01	5.82e-02	0.29	1.89
b3001	gpr	CDS	343	0.55	2.48e-01	7.57e-02	0.31	1.78
b3041	ribB	CDS	3466	0.55	4.80e-01	2.10e-01	0.44	1.25
b3538	bcsG	CDS	984	0.55	1.95e-02	2.42e-03	0.18	3.03
b3745	viaA	CDS	684	0.55	9.09e-04	5.85e-05	0.14	4.02
b4227	ytfQ	CDS	171	0.55	3.10e-01	1.07e-01	0.34	1.61
b4280	yjhC	CDS	297	0.55	4.59e-02	7.17e-03	0.2	2.69
b4516	insA-4	CDS	48	0.55	3.20e-01	1.12e-01	0.34	1.59
b0460	hha	CDS	1119	0.54	4.05e-01	1.61e-01	0.39	1.4
b0494	tesA	CDS	351	0.54	9.84e-02	2.02e-02	0.23	2.32
b0871	poxB	CDS	1216	0.54	7.84e-01	5.53e-01	0.9	0.59
b0959	sxy	CDS	177	0.54	1.29e-01	2.95e-02	0.25	2.18
b1338	abgA	CDS	18	0.54	6.59e-01	3.90e-01	0.63	0.86
b1734	chbF	CDS	62	0.54	2.99e-01	1.01e-01	0.33	1.64
b1892	flhD	CDS	208	0.54	3.05e-02	4.24e-03	0.19	2.86
b2281	nuoI	CDS	1457	0.54	1.40e-01	3.30e-02	0.25	2.13
b2288	nuoA	CDS	4618	0.54	1.18e-03	8.15e-05	0.14	3.94
b2601	aroF	CDS	653	0.54	2.61e-01	8.19e-02	0.31	1.74
b2789	gudP	CDS	23	0.54	6.52e-01	3.81e-01	0.61	0.88
b3222	nanK	CDS	154	0.54	4.39e-01	1.83e-01	0.4	1.33
b3488	yhiJ	CDS	40	0.54	5.27e-01	2.46e-01	0.47	1.16
b3578	yiaN	CDS	6	0.54	7.89e-01	5.62e-01	0.94	0.58
b3879	yihR	CDS	9	0.54	7.72e-01	5.38e-01	0.88	0.62
b4198	ulaF	CDS	62	0.54	4.26e-01	1.75e-01	0.4	1.36
b4264	idnR	CDS	157	0.54	1.21e-01	2.68e-02	0.25	2.21
b4388	serB	CDS	1298	0.54	1.00e-01	2.08e-02	0.23	2.31
b0464	acrR	CDS	192	0.53	5.10e-01	2.33e-01	0.45	1.19
b0521	ybcF	CDS	25	0.53	5.46e-01	2.62e-01	0.47	1.12
b1315	ycjS	CDS	37	0.53	4.26e-01	1.74e-01	0.39	1.36
b2538	hcaE	CDS	213	0.53	1.26e-01	2.85e-02	0.24	2.19
b2551	glyA	CDS	31811	0.53	5.47e-01	2.62e-01	0.48	1.12
b2887	ygfT	CDS	43	0.53	4.27e-01	1.76e-01	0.39	1.35
b3398	igaA	CDS	961	0.53	8.38e-02	1.58e-02	0.22	2.41
b3584	yiaT	CDS	41	0.53	5.19e-01	2.40e-01	0.45	1.17
b4019	metH	CDS	2431	0.53	2.25e-01	6.61e-02	0.29	1.84
b4087	alsA	CDS	26	0.53	6.84e-01	4.21e-01	0.66	0.8
b4119	melA	CDS	100	0.53	3.86e-01	1.50e-01	0.37	1.44
b4188	yjfN	CDS	156	0.53	2.36e-01	7.06e-02	0.29	1.81
b4211	qorB	CDS	135	0.53	2.82e-01	9.24e-02	0.32	1.68
b4358	lgoD	CDS	11	0.53	6.85e-01	4.22e-01	0.66	0.8
b0118	acnB	CDS	17966	0.52	2.90e-01	9.63e-02	0.31	1.66
b0291	ecpC	CDS	66	0.52	2.48e-01	7.57e-02	0.29	1.78
b0323	yahI	CDS	12	0.52	7.07e-01	4.45e-01	0.68	0.76
b0385	dgcC	CDS	41	0.52	4.91e-01	2.18e-01	0.42	1.23
b0886	cydC	CDS	1457	0.52	5.28e-02	8.62e-03	0.2	2.63
b0938	elfA	CDS	25	0.52	4.82e-01	2.12e-01	0.42	1.25
b0947	ycbX	CDS	843	0.52	3.71e-02	5.41e-03	0.19	2.78
b1840	yebZ	CDS	1221	0.52	3.79e-01	1.46e-01	0.36	1.45
b2257	arnT	CDS	97	0.52	5.56e-01	2.71e-01	0.47	1.1
b2832	ygdQ	CDS	570	0.52	1.76e-02	2.12e-03	0.17	3.07
b2958	yggN	CDS	565	0.52	3.82e-01	1.47e-01	0.36	1.45
b3534	bcsQ	pseudo	289	0.52	7.00e-02	1.27e-02	0.21	2.49
b3631	waaG	CDS	979	0.52	5.16e-02	8.32e-03	0.2	2.64
b3752	rbsK	CDS	1984	0.52	6.81e-01	4.17e-01	0.64	0.81
b3890	yiiF	CDS	27	0.52	5.74e-01	2.93e-01	0.49	1.05
b4092	phnP	CDS	115	0.52	4.39e-01	1.82e-01	0.39	1.33
b4336	yjiN	CDS	253	0.52	4.37e-01	1.81e-01	0.39	1.34
b4392	slt	CDS	1001	0.52	2.28e-03	1.77e-04	0.14	3.75
b0006	yaaA	CDS	850	0.51	1.78e-01	4.75e-02	0.26	1.98
b0506	allR	CDS	1799	0.51	1.75e-01	4.57e-02	0.25	2
b0649	djlC	CDS	94	0.51	1.79e-01	4.78e-02	0.26	1.98
b0773	ybhB	CDS	692	0.51	5.39e-01	2.56e-01	0.45	1.14
b1774	ydjJ	CDS	18	0.51	6.30e-01	3.55e-01	0.55	0.92
b2342	fadI	CDS	209	0.51	6.74e-01	4.07e-01	0.61	0.83
b2480	bcp	CDS	4097	0.51	2.60e-01	8.12e-02	0.29	1.74
b2701	mltB	CDS	498	0.51	5.30e-02	8.72e-03	0.2	2.62
b3343	tusB	CDS	348	0.51	1.79e-01	4.79e-02	0.26	1.98
b3380	yhfW	CDS	16	0.51	6.95e-01	4.31e-01	0.65	0.79
b3397	nudE	CDS	1373	0.51	2.51e-01	7.69e-02	0.29	1.77
b3415	gntT	CDS	539	0.51	6.50e-01	3.78e-01	0.58	0.88
b3625	waaY	CDS	578	0.51	7.67e-02	1.41e-02	0.21	2.45
b3819	rarD	CDS	412	0.51	4.32e-01	1.78e-01	0.38	1.35
b3885	yihX	CDS	527	0.51	2.92e-01	9.74e-02	0.31	1.66
b3909	kdgT	CDS	127	0.51	5.21e-01	2.41e-01	0.43	1.17
b4086	alsC	CDS	16	0.51	7.96e-01	5.72e-01	0.91	0.57
b4580	yaiT	pseudo	265	0.51	4.55e-01	1.94e-01	0.39	1.3
b4690	eyeA	ncRNA	61	0.51	4.80e-01	2.11e-01	0.41	1.25
b0211	mltD	CDS	7712	0.5	2.17e-01	6.24e-02	0.27	1.86
b0285	paoB	CDS	30	0.5	5.97e-01	3.21e-01	0.51	0.99
b0794	ybhF	CDS	550	0.5	9.02e-02	1.75e-02	0.21	2.38
b0926	ycbK	CDS	2210	0.5	3.04e-01	1.03e-01	0.31	1.63
b1161	ycgX	CDS	47	0.5	7.85e-01	5.56e-01	0.84	0.59
b1901	araF	CDS	31	0.5	4.67e-01	2.03e-01	0.39	1.27
b1981	shiA	CDS	1118	0.5	5.07e-01	2.31e-01	0.42	1.2
b2153	folE	CDS	2702	0.5	1.91e-01	5.24e-02	0.26	1.94
b2547	yphE	CDS	31	0.5	5.71e-01	2.89e-01	0.47	1.06
b2838	lysA	CDS	288	0.5	5.66e-01	2.85e-01	0.47	1.07
b2881	xdhD	CDS	126	0.5	1.51e-01	3.67e-02	0.24	2.09
b2979	glcD	CDS	132	0.5	6.58e-01	3.87e-01	0.57	0.86
b3107	yhaL	CDS	129	0.5	2.69e-01	8.54e-02	0.29	1.72
b3601	mtlR	CDS	542	0.5	2.45e-01	7.46e-02	0.28	1.78
b3630	waaP	CDS	583	0.5	7.70e-02	1.43e-02	0.21	2.45
b4640	yoeG	pseudo	117	0.5	2.27e-01	6.67e-02	0.27	1.83
b0341	cynX	CDS	69	0.49	2.56e-01	7.93e-02	0.28	1.75
b0465	mscK	CDS	1971	0.49	2.34e-02	3.03e-03	0.17	2.96
b1177	ycgJ	CDS	465	0.49	1.23e-01	2.75e-02	0.22	2.2
b2044	wcaL	CDS	81	0.49	4.67e-01	2.03e-01	0.38	1.27
b2097	fbaB	CDS	2075	0.49	7.85e-01	5.56e-01	0.82	0.59
b2225	yfaP	CDS	16	0.49	7.13e-01	4.55e-01	0.65	0.75
b2280	nuoJ	CDS	1779	0.49	2.68e-01	8.50e-02	0.28	1.72
b2434	ypeA	CDS	383	0.49	2.35e-02	3.05e-03	0.17	2.96
b2545	yphC	CDS	92	0.49	4.02e-01	1.59e-01	0.35	1.41
b3283	yrdD	CDS	1353	0.49	1.97e-01	5.50e-02	0.26	1.92
b3458	livK	CDS	674	0.49	2.10e-01	5.96e-02	0.26	1.88
b3632	waaQ	CDS	1160	0.49	3.85e-02	5.64e-03	0.18	2.77
b4089	alsR	CDS	485	0.49	3.05e-01	1.04e-01	0.3	1.63
b0162	cdaR	CDS	139	0.48	7.38e-01	4.87e-01	0.69	0.69
b0173	dxr	CDS	1128	0.48	4.58e-02	7.10e-03	0.18	2.69
b0281	intF	CDS	586	0.48	2.60e-01	8.08e-02	0.28	1.75
b0575	cusA	CDS	118	0.48	4.12e-01	1.65e-01	0.35	1.39
b0579	ybdF	CDS	258	0.48	3.72e-01	1.42e-01	0.33	1.47
b0781	moaA	CDS	1672	0.48	1.78e-01	4.72e-02	0.24	1.98
b0954	fabA	CDS	8542	0.48	3.51e-01	1.30e-01	0.32	1.52
b1450	mcbR	CDS	116	0.48	7.72e-01	5.38e-01	0.78	0.62
b1896	otsA	CDS	1066	0.48	7.69e-01	5.34e-01	0.78	0.62
b1967	hchA	CDS	783	0.48	5.84e-01	3.03e-01	0.46	1.03
b2340	sixA	CDS	1304	0.48	7.39e-02	1.35e-02	0.2	2.47
b3124	garK	CDS	118	0.48	2.19e-01	6.32e-02	0.26	1.86
b3437	gntK	CDS	103	0.48	5.93e-01	3.16e-01	0.48	1
b3557	insJ	CDS	128	0.48	6.71e-01	4.01e-01	0.57	0.84
b3572	avtA	CDS	2758	0.48	4.47e-02	6.88e-03	0.18	2.7
b3674	yidF	CDS	90	0.48	4.61e-01	1.98e-01	0.37	1.29
b3681	glvG	CDS	32	0.48	5.60e-01	2.77e-01	0.44	1.09
b3771	ilvD	CDS	672	0.48	1.38e-01	3.23e-02	0.23	2.14
b4137	cutA	CDS	209	0.48	2.61e-01	8.15e-02	0.28	1.74
b0139	htrE	CDS	34	0.47	5.59e-01	2.75e-01	0.43	1.09
b0163	yaeH	CDS	811	0.47	9.43e-02	1.89e-02	0.2	2.35
b0522	purK	CDS	5330	0.47	7.21e-01	4.65e-01	0.65	0.73
b0882	clpA	CDS	9588	0.47	2.13e-01	6.07e-02	0.25	1.88
b1087	yceF	CDS	681	0.47	3.18e-01	1.11e-01	0.3	1.59
b1443	ydcV	CDS	118	0.47	7.48e-01	5.01e-01	0.7	0.67
b1560	ydfU	CDS	26	0.47	7.07e-01	4.46e-01	0.62	0.76
b2130	yehY	CDS	247	0.47	7.64e-01	5.27e-01	0.74	0.63
b2818	argA	CDS	455	0.47	3.57e-01	1.33e-01	0.31	1.5
b2882	xanQ	CDS	28	0.47	5.68e-01	2.86e-01	0.44	1.07
b3454	livF	CDS	336	0.47	3.83e-01	1.49e-01	0.32	1.44
b3943	yijE	CDS	348	0.47	3.31e-01	1.18e-01	0.3	1.56
b4031	xylE	CDS	62	0.47	6.28e-01	3.54e-01	0.51	0.93
b4362	dnaT	CDS	355	0.47	1.62e-01	4.09e-02	0.23	2.04
b4364	yjjP	CDS	108	0.47	4.26e-01	1.74e-01	0.35	1.36
b0123	cueO	CDS	609	0.46	4.47e-02	6.88e-03	0.17	2.7
b0289	ecpE	CDS	66	0.46	4.11e-01	1.65e-01	0.33	1.39
b0293	ecpA	CDS	124	0.46	5.18e-01	2.39e-01	0.39	1.18
b0405	queA	CDS	1302	0.46	1.54e-01	3.81e-02	0.22	2.07
b1033	ghrA	CDS	914	0.46	6.06e-01	3.29e-01	0.47	0.98
b1732	katE	CDS	1698	0.46	8.42e-01	6.54e-01	1.02	0.45
b1867	yecD	CDS	348	0.46	1.71e-01	4.42e-02	0.23	2.01
b2170	setB	CDS	105	0.46	6.28e-01	3.54e-01	0.49	0.93
b2282	nuoH	CDS	2916	0.46	1.51e-01	3.70e-02	0.22	2.09
b3532	bcsB	CDS	271	0.46	1.44e-01	3.42e-02	0.22	2.12
b3626	waaJ	CDS	838	0.46	1.74e-01	4.52e-02	0.23	2
b3664	adeQ	CDS	22	0.46	5.93e-01	3.16e-01	0.45	1
b4024	lysC	CDS	1041	0.46	4.31e-01	1.78e-01	0.34	1.35
b4282	yjhE	pseudo	12	0.46	8.36e-01	6.41e-01	0.99	0.47
b4361	dnaC	CDS	456	0.46	3.50e-02	5.05e-03	0.17	2.8
b4474	frlC	CDS	32	0.46	6.25e-01	3.49e-01	0.49	0.94
b0164	yaeI	CDS	186	0.45	5.50e-01	2.66e-01	0.41	1.11
b0260	mmuP	CDS	107	0.45	6.44e-01	3.70e-01	0.5	0.9
b0716	ybgO	CDS	17	0.45	7.77e-01	5.43e-01	0.74	0.61
b0854	potF	CDS	516	0.45	7.10e-01	4.51e-01	0.59	0.75
b0943	ycbV	CDS	30	0.45	6.09e-01	3.32e-01	0.47	0.97
b1991	cobT	CDS	354	0.45	4.61e-01	1.98e-01	0.35	1.29
b2293	hxpA	CDS	1464	0.45	1.47e-01	3.53e-02	0.22	2.1
b2383	fryA	CDS	65	0.45	4.33e-01	1.79e-01	0.33	1.34
b2438	eutK	CDS	140	0.45	1.66e-01	4.25e-02	0.22	2.03
b2484	hyfD	CDS	12	0.45	7.38e-01	4.87e-01	0.65	0.69
b2843	kduI	CDS	51	0.45	7.84e-01	5.54e-01	0.76	0.59
b3100	yqjK	CDS	2616	0.45	3.20e-01	1.12e-01	0.28	1.59
b3360	pabA	CDS	265	0.45	1.69e-01	4.37e-02	0.22	2.02
b3860	dsbA	CDS	4115	0.45	4.39e-01	1.83e-01	0.34	1.33
b4090	rpiB	CDS	45	0.45	6.59e-01	3.90e-01	0.52	0.86
b4193	ulaA	CDS	24	0.45	7.35e-01	4.84e-01	0.65	0.7
b4454	rdlD	ncRNA	28	0.45	6.37e-01	3.65e-01	0.5	0.91
b0231	dinB	CDS	231	0.44	1.71e-01	4.44e-02	0.22	2.01
b0499	ylbH	pseudo	42	0.44	6.17e-01	3.40e-01	0.47	0.95
b0546	ybcM	CDS	198	0.44	2.73e-01	8.74e-02	0.25	1.71
b0760	modF	CDS	785	0.44	6.36e-02	1.11e-02	0.17	2.54
b0905	ycaO	CDS	2959	0.44	4.14e-01	1.67e-01	0.32	1.38
b1162	bluR	CDS	1020	0.44	6.02e-01	3.24e-01	0.44	0.99
b1441	ydcT	CDS	191	0.44	6.03e-01	3.26e-01	0.45	0.98
b1627	rsxA	CDS	508	0.44	2.56e-01	7.91e-02	0.25	1.76
b2277	nuoM	CDS	4612	0.44	3.26e-01	1.15e-01	0.28	1.57
b2641	yfjV	pseudo	166	0.44	3.32e-01	1.18e-01	0.28	1.56
b2647	ypjA	CDS	251	0.44	5.19e-01	2.40e-01	0.38	1.18
b2709	norR	CDS	220	0.44	5.60e-01	2.76e-01	0.41	1.09
b2869	ygeV	CDS	257	0.44	7.23e-01	4.70e-01	0.61	0.72
b3104	yhaI	CDS	14	0.44	7.39e-01	4.89e-01	0.64	0.69
b3363	ppiA	CDS	1573	0.44	4.63e-01	2.00e-01	0.35	1.28
b3581	sgbH	CDS	17	0.44	6.48e-01	3.76e-01	0.49	0.88
b3627	waaO	CDS	773	0.44	7.96e-02	1.49e-02	0.18	2.43
b3888	yiiD	CDS	878	0.44	2.45e-01	7.45e-02	0.25	1.78
b3998	nfi	CDS	1063	0.44	8.37e-04	5.20e-05	0.11	4.05
b4022	rluF	CDS	686	0.44	1.37e-01	3.19e-02	0.2	2.15
b4100	phnH	CDS	2	0.44	9.31e-01	8.31e-01	2.08	0.21
b4433	sdsR	ncRNA	33	0.44	7.18e-01	4.61e-01	0.59	0.74
b0711	pxpB	CDS	877	0.43	1.67e-01	4.30e-02	0.21	2.02
b0829	gsiA	CDS	1950	0.43	7.19e-01	4.62e-01	0.58	0.74
b1798	leuE	CDS	451	0.43	9.29e-02	1.84e-02	0.18	2.36
b1955	yedP	CDS	206	0.43	7.38e-01	4.87e-01	0.62	0.7
b2008	yeeA	CDS	275	0.43	4.09e-01	1.63e-01	0.31	1.4
b2466	ypfG	CDS	153	0.43	7.14e-01	4.57e-01	0.58	0.74
b2507	guaA	CDS	16390	0.43	6.44e-01	3.71e-01	0.49	0.89
b2687	luxS	CDS	4136	0.43	3.73e-01	1.43e-01	0.3	1.47
b3271	yhdZ	CDS	50	0.43	5.59e-01	2.75e-01	0.4	1.09
b3560	glyQ	CDS	5207	0.43	4.63e-01	2.00e-01	0.33	1.28
b3570	bax	CDS	2233	0.43	1.51e-02	1.76e-03	0.14	3.13
b3615	waaH	CDS	40	0.43	7.51e-01	5.04e-01	0.64	0.67
b3813	uvrD	CDS	2890	0.43	8.49e-03	8.64e-04	0.13	3.33
b4068	yjcH	CDS	94	0.43	6.59e-01	3.89e-01	0.5	0.86
b4080	mdtP	CDS	21	0.43	6.41e-01	3.68e-01	0.48	0.9
b4377	yjjU	CDS	375	0.43	6.94e-01	4.30e-01	0.55	0.79
b0106	hofC	CDS	76	0.42	5.84e-01	3.03e-01	0.4	1.03
b0141	yadN	CDS	8	0.42	8.65e-01	6.93e-01	1.06	0.39
b0560	nohD	CDS	22	0.42	6.51e-01	3.79e-01	0.48	0.88
b0779	uvrB	CDS	2062	0.42	2.72e-01	8.70e-02	0.25	1.71
b0830	gsiB	CDS	1476	0.42	7.69e-01	5.33e-01	0.67	0.62
b0934	ssuC	CDS	17	0.42	8.02e-01	5.83e-01	0.76	0.55
b1353	sieB	CDS	16	0.42	8.14e-01	6.06e-01	0.81	0.52
b1694	ydiF	CDS	17	0.42	7.39e-01	4.88e-01	0.61	0.69
b1893	insB-5	CDS	60	0.42	6.81e-01	4.16e-01	0.52	0.81
b2001	yeeR	CDS	59	0.42	4.27e-01	1.75e-01	0.31	1.36
b2160	yeiI	CDS	486	0.42	2.85e-01	9.35e-02	0.25	1.68
b2841	araE	CDS	245	0.42	1.97e-01	5.51e-02	0.22	1.92
b2948	yqgE	CDS	1382	0.42	2.34e-01	6.94e-02	0.23	1.82
b3136	agaS	CDS	7	0.42	8.99e-01	7.58e-01	1.37	0.31
b3290	trkA	CDS	1631	0.42	4.99e-02	7.99e-03	0.16	2.65
b3445	insB-6	CDS	33	0.42	7.09e-01	4.50e-01	0.56	0.76
b3483	yhhH	CDS	14	0.42	7.69e-01	5.33e-01	0.67	0.62
b3628	waaB	CDS	852	0.42	1.75e-01	4.54e-02	0.21	2
b3772	ilvA	CDS	523	0.42	3.81e-01	1.47e-01	0.29	1.45
b4710	insB9	CDS	60	0.42	6.81e-01	4.16e-01	0.52	0.81
b0572	cusC	CDS	11	0.41	8.21e-01	6.17e-01	0.83	0.5
b1412	azoR	CDS	386	0.41	4.50e-01	1.90e-01	0.31	1.31
b1936	intG	pseudo	15	0.41	7.13e-01	4.55e-01	0.55	0.75
b3731	atpC	CDS	15571	0.41	4.39e-01	1.83e-01	0.31	1.33
b3902	rhaD	CDS	11	0.41	7.95e-01	5.69e-01	0.73	0.57
b4144	yjeI	CDS	1667	0.41	2.09e-01	5.94e-02	0.22	1.89
b4263	yjgR	CDS	473	0.41	4.41e-01	1.84e-01	0.31	1.33
b4390	nadR	CDS	1077	0.41	1.84e-02	2.23e-03	0.13	3.06
b4418	sraB	ncRNA	329	0.41	5.96e-01	3.20e-01	0.41	0.99
b0021	insB-1	CDS	64	0.4	7.00e-01	4.38e-01	0.52	0.78
b0186	ldcC	CDS	710	0.4	5.17e-01	2.38e-01	0.34	1.18
b0226	dinJ	CDS	518	0.4	5.68e-01	2.87e-01	0.37	1.07
b0368	tauD	CDS	50	0.4	5.87e-01	3.09e-01	0.39	1.02
b0387	yaiI	CDS	420	0.4	3.62e-01	1.36e-01	0.27	1.49
b0404	acpH	CDS	265	0.4	1.98e-01	5.53e-02	0.21	1.92
b0602	ybdN	CDS	24	0.4	7.61e-01	5.20e-01	0.63	0.64
b0605	ahpC	CDS	9525	0.4	2.20e-01	6.35e-02	0.22	1.86
b0606	ahpF	CDS	6302	0.4	2.32e-01	6.89e-02	0.22	1.82
b0620	dpiA	CDS	128	0.4	3.31e-01	1.17e-01	0.26	1.57
b0788	ybhN	CDS	108	0.4	8.31e-01	6.31e-01	0.84	0.48
b1545	pinQ	CDS	84	0.4	8.57e-01	6.81e-01	0.98	0.41
b2173	yeiR	CDS	385	0.4	1.77e-01	4.69e-02	0.2	1.99
b2276	nuoN	CDS	5172	0.4	2.34e-01	6.94e-02	0.22	1.82
b2476	purC	CDS	9360	0.4	8.20e-01	6.16e-01	0.81	0.5
b3087	ygjR	CDS	522	0.4	9.02e-02	1.74e-02	0.17	2.38
b3428	glgP	CDS	4002	0.4	6.18e-01	3.41e-01	0.42	0.95
b4497	yeeL	pseudo	18	0.4	7.58e-01	5.15e-01	0.62	0.65
b0145	dksA	CDS	7395	0.39	6.95e-01	4.31e-01	0.5	0.79
b0183	rnhB	CDS	1020	0.39	2.89e-01	9.58e-02	0.24	1.67
b0933	ssuB	CDS	66	0.39	6.59e-01	3.90e-01	0.46	0.86
b1389	paaB	CDS	6	0.39	9.00e-01	7.61e-01	1.3	0.3
b1444	patD	CDS	513	0.39	6.81e-01	4.16e-01	0.48	0.81
b2278	nuoL	CDS	5007	0.39	3.20e-01	1.12e-01	0.24	1.59
b2767	ygcO	CDS	25	0.39	7.01e-01	4.39e-01	0.51	0.77
b3345	tusD	CDS	656	0.39	2.55e-01	7.85e-02	0.22	1.76
b3629	waaS	CDS	754	0.39	3.39e-01	1.22e-01	0.25	1.54
b3845	fadA	CDS	136	0.39	6.98e-01	4.34e-01	0.5	0.78
b3878	yihQ	CDS	22	0.39	7.22e-01	4.67e-01	0.54	0.73
b3906	rhaR	CDS	28	0.39	6.37e-01	3.64e-01	0.43	0.91
b3949	frwC	CDS	12	0.39	8.26e-01	6.26e-01	0.81	0.49
b4001	yjaH	CDS	1353	0.39	5.37e-01	2.54e-01	0.34	1.14
b4025	pgi	CDS	9273	0.39	5.40e-01	2.58e-01	0.34	1.13
b4281	yjhD	pseudo	31	0.39	7.08e-01	4.48e-01	0.51	0.76
b4485	ytfR	CDS	106	0.39	5.45e-01	2.61e-01	0.35	1.12
b0230	lafU	pseudo	25	0.38	7.50e-01	5.03e-01	0.57	0.67
b0643	ybeL	CDS	786	0.38	6.46e-01	3.73e-01	0.42	0.89
b0927	gloC	CDS	2822	0.38	4.09e-01	1.63e-01	0.27	1.39
b1055	yceA	CDS	1226	0.38	2.42e-01	7.31e-02	0.21	1.79
b1395	paaH	CDS	39	0.38	6.84e-01	4.21e-01	0.47	0.8
b1534	ydeE	CDS	198	0.38	6.66e-01	3.95e-01	0.44	0.85
b2650	ypjC	CDS	1	0.38	9.46e-01	8.58e-01	2.14	0.18
b2787	gudD	CDS	92	0.38	3.04e-01	1.03e-01	0.23	1.63
b3046	yqiG	pseudo	201	0.38	1.41e-01	3.33e-02	0.18	2.13
b3092	uxaC	CDS	236	0.38	7.13e-01	4.55e-01	0.51	0.75
b3154	yhbP	CDS	181	0.38	4.43e-01	1.85e-01	0.29	1.33
b3344	tusC	CDS	449	0.38	2.44e-01	7.40e-02	0.21	1.79
b3440	yhhX	CDS	1352	0.38	3.09e-01	1.06e-01	0.23	1.62
b3550	yiaC	CDS	173	0.38	2.84e-01	9.34e-02	0.23	1.68
b3708	tnaA	CDS	254	0.38	8.60e-01	6.86e-01	0.94	0.4
b3823	rhtC	CDS	862	0.38	5.12e-01	2.34e-01	0.32	1.19
b3960	argH	CDS	708	0.38	3.60e-01	1.35e-01	0.26	1.5
b4195	ulaC	CDS	23	0.38	8.03e-01	5.84e-01	0.69	0.55
b4512	ybdD	CDS	206	0.38	6.44e-01	3.71e-01	0.42	0.89
b4589	ylcI	CDS	13	0.38	8.12e-01	6.01e-01	0.73	0.52
b4611	sibE	ncRNA	259	0.38	5.33e-01	2.51e-01	0.33	1.15
b0708	phr	CDS	624	0.37	6.98e-01	4.35e-01	0.48	0.78
b1181	ycgN	CDS	397	0.37	5.90e-02	9.95e-03	0.14	2.58
b1201	dhaR	CDS	318	0.37	2.70e-01	8.59e-02	0.21	1.72
b1288	fabI	CDS	11901	0.37	4.48e-01	1.88e-01	0.28	1.32
b1596	ynfM	CDS	346	0.37	5.66e-01	2.83e-01	0.34	1.07
b1839	yebY	CDS	972	0.37	2.05e-01	5.80e-02	0.19	1.9
b1844	exoX	CDS	391	0.37	1.84e-01	4.99e-02	0.19	1.96
b2236	yfaE	CDS	722	0.37	6.74e-01	4.07e-01	0.45	0.83
b2666	yqaE	CDS	100	0.37	7.07e-01	4.44e-01	0.49	0.77
b2835	lplT	CDS	494	0.37	5.66e-01	2.84e-01	0.35	1.07
b2962	yggX	CDS	892	0.37	4.13e-01	1.66e-01	0.27	1.38
b3559	glyS	CDS	12226	0.37	5.38e-01	2.55e-01	0.32	1.14
b3638	yicR	CDS	362	0.37	6.28e-01	3.52e-01	0.4	0.93
b3690	cbrA	CDS	44	0.37	6.31e-01	3.57e-01	0.4	0.92
b3733	atpG	CDS	18651	0.37	5.87e-01	3.08e-01	0.36	1.02
b4236	cybC	pseudo	368	0.37	2.79e-01	9.05e-02	0.22	1.69
b0011	yaaW	CDS	27	0.36	7.14e-01	4.56e-01	0.48	0.74
b0229	lfhA	pseudo	24	0.36	7.07e-01	4.44e-01	0.47	0.76
b0321	yahG	CDS	22	0.36	7.30e-01	4.78e-01	0.5	0.71
b0505	allA	CDS	31	0.36	7.69e-01	5.33e-01	0.57	0.62
b0761	modE	CDS	493	0.36	1.20e-01	2.66e-02	0.16	2.22
b1116	lolC	CDS	1654	0.36	1.36e-01	3.16e-02	0.17	2.15
